Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Rotherham CCG,30/09/2017,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,18720917,"176,108.00 ",654400165
Department of Health,NHS Rotherham CCG,30/09/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,18768489,"1,625,560.00 ",654400165
Department of Health,NHS Rotherham CCG,30/09/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,18807857,"125,831.00 ",654400165
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758155,(83.54),
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758155,(468.55),
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758155,"(5,769.42)",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758155,"(1,137.14)",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758155,(68.97),
Department of Health,NHS Rotherham CCG,30/09/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758155,"(10,740.62)",
Department of Health,NHS Rotherham CCG,30/09/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18758155,"(10,826.94)",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18780904,"122,042.79 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18780904,"15,712.06 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18780904,"3,748.50 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18780904,4.30 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18780904,"11,914.78 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18780904,591.80 ,
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18780904,"5,699.98 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18780904,"1,092.73 ",
Department of Health,NHS Rotherham CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,18780904,"14,247.24 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,VOLUNTARY ACTION ROTHERHAM,18785610,"45,000.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,18682158,"619,282.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Hcare Srv Rec NHS Trust-Contract Baseline,PATIENT TRANSPORT,YORKSHIRE AMBULANCE SERVICE NHS TRUST,18682163,"119,257.60 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Hcare Srv Rec NHS Trust-Contract Baseline,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,18710285,"47,461.00 ",
Department of Health,NHS Rotherham CCG,30/09/2017,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,18870690,"(51,336.00)",
Department of Health,NHS Rotherham CCG,30/09/2017,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,18919237,"57,753.00 ",
,,,,,,,"25,257,887.22 ",
,,,,,,,,
