Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988449,-86.5,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988449,-29.78,
Department of Health,NHS Rotherham CCG,30/06/2016,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988449,-219.2,
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988449,"-4,842.92",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988449,"-5,183.75",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009062,"5,777.09",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009062,"32,243.49",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009062,"3,966.67",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009062,"5,023.86",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009062,"-2,714.92",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009062,"5,279.89",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009062,"1,508.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009062,"1,635.50",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009062,"102,341.21",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009062,"2,541.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988451,"1,349.16",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988451,"7,388.80",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988451,"2,016.67",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988451,"1,087.22",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988451,-522.67,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988451,"2,977.45",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988451,"23,977.97",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988451,"2,966.67",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009056,"-6,117.92",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009056,"-5,705.53",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009056,-24.25,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009056,-47.31,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009056,-164.93,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009056,"-43,455.67",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009056,-774.99,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009057,"4,979.63",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009057,"32,383.29",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009057,"3,500.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009057,"3,115.39",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009057,"-2,268.75",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009057,"4,404.40",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009057,116,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009057,"2,558.09",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009057,"90,653.15",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009057,786.5,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009057,"1,391.50",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988446,"-3,221.47",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988446,"-2,986.08",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988446,-33,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988446,-79.25,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988446,-224.43,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988446,"-57,675.16",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009061,"5,533.38",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009061,"26,617.52",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009061,"3,250.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009061,474.67,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009061,"1,909.61",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009061,"-2,965.92",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009061,696,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009061,"3,061.32",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009061,"119,734.71",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009061,"1,872.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009061,"4,696.65",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991645,"-40,923.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991645,-179.32,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991645,-73.74,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991645,-26.37,
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991645,"-2,036.75",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991645,"-2,276.08",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991646,"3,800.74",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991646,"17,372.83",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991646,"1,979.17",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991646,"2,328.19",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991646,"-2,044.92",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991646,"4,689.30",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991646,"1,048.40",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991646,"84,076.82",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991646,"2,452.42",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988447,"-40,070.99",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988447,-161.59,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988447,-46.97,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988447,-23.76,
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988447,"-1,215.00",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988447,"-1,287.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988448,"3,899.47",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988448,"24,008.11",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988448,"7,075.50",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988448,814.29,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988448,"-2,062.67",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988448,335.49,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988448,"83,058.24",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988448,"1,277.08",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988456,"-36,024.25",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988456,-131.07,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988456,-40.48,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988456,-19.28,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009063,"2,789.71",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009063,"8,085.85",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009063,"3,020.83",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009063,"1,717.96",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009063,"-1,740.92",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009063,"3,635.17",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009063,"4,403.27",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009063,"72,383.75",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009063,"3,219.75",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009063,"1,364.88",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988457,"-2,085.42",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988457,"-2,039.58",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988457,-40.56,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988457,-98.94,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988457,-275.83,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988457,"-65,340.66",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009064,"7,612.11",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009064,"34,650.41",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009064,"6,512.50",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009064,"3,099.07",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009064,"-3,300.50",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009064,812,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009064,"1,803.24",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009064,"133,931.51",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009064,"3,975.33",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009064,883.3,
Department of Health,NHS Rotherham CCG,30/06/2016,Prescribing,MEDICINES MANAGEMENT - CLINICAL,FRESENIUS KABI LTD,12729522,"27,690.98",
Department of Health,NHS Rotherham CCG,30/06/2016,Prescribing,MEDICINES MANAGEMENT - CLINICAL,FRESENIUS KABI LTD,13241888,"25,186.81",
Department of Health,NHS Rotherham CCG,30/06/2016,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,GREENSIDE HEALTH CARE LTD,13025628,"45,382.56",
Department of Health,NHS Rotherham CCG,30/06/2016,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,13055428,-770.46,
Department of Health,NHS Rotherham CCG,30/06/2016,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,13055428,"26,024.54",
Department of Health,NHS Rotherham CCG,30/06/2016,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,13055428,"35,019.50",
Department of Health,NHS Rotherham CCG,30/06/2016,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,13055428,99,
Department of Health,NHS Rotherham CCG,30/06/2016,Income tax <1Yr,BALANCE SHEET,HMRC,13055428,"50,782.78",
Department of Health,NHS Rotherham CCG,30/06/2016,Chrgs from SLA,BUSINESS INFORMATICS,KIER BUSINESS SERVICES LTD,13044756,"25,954.80",GB900540375
Department of Health,NHS Rotherham CCG,30/06/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,12870247,"27,335.31",
Department of Health,NHS Rotherham CCG,30/06/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,12910477,"-35,226.15",
Department of Health,NHS Rotherham CCG,30/06/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,12999989,"35,226.15",
Department of Health,NHS Rotherham CCG,30/06/2016,Clinical&Medical-Commercial Sector,LEARNING DIFFICULTIES,LIGHTHOUSE HEALTHCARE,13285019,"30,565.50",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991647,"-4,794.11",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991647,"-4,510.23",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991647,-44.56,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991647,"-5,546.25",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991647,-98.69,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991647,-303,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991647,"-83,100.83",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991648,"9,110.59",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991648,"58,638.42",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991648,431.62,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991648,"2,447.73",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Other,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991648,"7,153.13",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991648,"7,079.17",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991648,"1,005.75",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991648,"2,311.77",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991648,"-4,137.67",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991648,"1,551.63",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991648,"168,957.83",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12991648,"6,114.08",
Department of Health,NHS Rotherham CCG,30/06/2016,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,NHS BARNSLEY CCG,13044599,"52,676.19",
Department of Health,NHS Rotherham CCG,30/06/2016,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,ONEHEALTH GROUP,13125534,"25,630.93",
Department of Health,NHS Rotherham CCG,30/06/2016,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,ONEHEALTH GROUP,13125554,"-25,630.93",
