Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-APMS Prem Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528746,"5,625.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-APMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528746,"4,367.72",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528746,"14,675.05",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528746,"2,802.31",
Department of Health,NHS Rotherham CCG,31/10/2016,Income tax <1Yr,BALANCE SHEET,HMRC,14609288,"51,871.91",
Department of Health,NHS Rotherham CCG,31/10/2016,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,14609288,105,
Department of Health,NHS Rotherham CCG,31/10/2016,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,14609288,"35,847.98",
Department of Health,NHS Rotherham CCG,31/10/2016,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,14609288,"26,634.93",
Department of Health,NHS Rotherham CCG,31/10/2016,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,14609288,-513.64,
Department of Health,NHS Rotherham CCG,31/10/2016,Chrgs from SLA,BUSINESS INFORMATICS,KIER BUSINESS SERVICES LTD,14570229,"25,954.80",GB900540375
Department of Health,NHS Rotherham CCG,31/10/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,14474461,"27,335.31",
Department of Health,NHS Rotherham CCG,31/10/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,14536823,"27,685.56",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528846,"-83,100.83",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528846,"-2,363.68",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528846,-308.66,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528846,-161.6,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528846,-45.43,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528846,"-4,510.23",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528846,"-4,794.11",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528847,"6,114.08",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528847,"170,179.57",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528847,"-4,137.67",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528847,"1,005.75",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528847,"7,079.17",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528847,"7,153.13",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528847,"2,725.93",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528847,"9,110.59",
Department of Health,NHS Rotherham CCG,30/09/2016,Hlthcre-Foundation Trsts,LEARNING DIFFICULTIES,NORTHUMBERLAND TYNE AND WEAR NHS FOUNDATION TRUST,14387282,"71,566.50",
Department of Health,NHS Rotherham CCG,31/10/2016,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,ONEHEALTH GROUP,14686481,"40,942.36",
Department of Health,NHS Rotherham CCG,31/10/2016,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,ONEHEALTH GROUP,14726810,"34,415.55",
Department of Health,NHS Rotherham CCG,31/10/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,LEARNING DIFFICULTIES,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,14474480,"77,922.00",
Department of Health,NHS Rotherham CCG,31/10/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,14590555,"2,284,991.42",
Department of Health,NHS Rotherham CCG,31/10/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,LEARNING DIFFICULTIES,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,14590562,"185,746.34",
Department of Health,NHS Rotherham CCG,31/10/2016,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,14474464,"64,800.00",
Department of Health,NHS Rotherham CCG,31/10/2016,Oth Travel Costs-Training Trav&Subs,MEDICINES MANAGEMENT - CLINICAL,ROTHERHAM NHS FOUNDATION TRUST,14559858,423.19,
Department of Health,NHS Rotherham CCG,31/10/2016,Seconded-Basic Sal-Staff fm oth org,MEDICINES MANAGEMENT - CLINICAL,ROTHERHAM NHS FOUNDATION TRUST,14559858,"32,395.59",
Department of Health,NHS Rotherham CCG,31/10/2016,Stationery,MEDICINES MANAGEMENT - CLINICAL,ROTHERHAM NHS FOUNDATION TRUST,14559858,400.53,
Department of Health,NHS Rotherham CCG,30/09/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,14387276,"11,363,013.00",
Department of Health,NHS Rotherham CCG,30/09/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,ROTHERHAM NHS FOUNDATION TRUST,14387276,"2,381,152.84",
Department of Health,NHS Rotherham CCG,31/10/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,14493690,"185,058.59",
Department of Health,NHS Rotherham CCG,31/10/2016,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,14493760,"175,998.00",654400165
Department of Health,NHS Rotherham CCG,31/10/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,14493806,"1,666,364.00",654400165
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528747,"-111,745.92",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528747,-469.43,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528747,-137.58,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528747,-69.1,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528747,"-11,149.58",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528747,"-11,142.08",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528748,"7,497.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528748,"227,476.32",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528748,"-5,540.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528748,"1,083.17",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528748,"12,962.29",
Department of Health,NHS Rotherham CCG,31/10/2016,Clinical&Medical-Voluntary Sector,ACUTE CHILDRENS SERVICES,VOLUNTARY ACTION ROTHERHAM,14455646,"281,425.00",
Department of Health,NHS Rotherham CCG,30/09/2016,Clinical&Medical-Voluntary Sector,ACUTE CHILDRENS SERVICES,VOLUNTARY ACTION ROTHERHAM,14434121,"49,287.50",
Department of Health,NHS Rotherham CCG,31/10/2016,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,14474484,"597,323.00",
Department of Health,NHS Rotherham CCG,31/10/2016,Hcare Srv Rec NHS Trust-Contract Baseline,PATIENT TRANSPORT,YORKSHIRE AMBULANCE SERVICE NHS TRUST,14493894,"120,020.00",
Department of Health,NHS Rotherham CCG,31/10/2016,Hcare Srv Rec NHS Trust-Contract Baseline,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,14493900,"47,461.21",
