Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE LTD,28315897,496341.08,GB235134980
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL HOSPITALS NHS FOUNDATION TRUST,28315907,753920,65 4939786
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,28315915,77884,654974295
Department of Health,NHS Stockport CCG,31/07/2019,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,VIADUCT CARE LTD,28328205,4957.47,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,VIADUCT CARE LTD,28328205,2318.6,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,VIADUCT CARE LTD,28328205,20299,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,VIADUCT CARE LTD,28328216,-5606.12,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,VIADUCT CARE LTD,28328216,-2621.97,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,VIADUCT CARE LTD,28328216,-22955,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,VIADUCT CARE LTD,28328288,5606.12,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,VIADUCT CARE LTD,28328288,2621.97,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,VIADUCT CARE LTD,28328288,22955,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,VIADUCT CARE LTD,28328318,5606.12,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,VIADUCT CARE LTD,28328318,2621.97,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,VIADUCT CARE LTD,28328318,22955,"""-"""
Department of Health,NHS Stockport CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL NHS FOUNDATION TRUST,28328342,29977,654939786
Department of Health,NHS Stockport CCG,31/07/2019,Clinical&Medical-Commercial Sector,PLANNED CARE,ABL HEALTH LTD,28328348,27390.67,"""-"""
