Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec NHS Trust,NCAS/OATS,SHREWSBURY&TELFORD HOSPITAL NHS TRUST,22637667,36733,
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,SPIRE HEALTHCARE LTD,22687580,28064,915970991
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS LES 24 Hour ABPM,LOCAL ENHANCED SERVICES,VIADUCT CARE LTD,22687585,10333.33,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS LES Spirometry,LOCAL ENHANCED SERVICES,VIADUCT CARE LTD,22687585,7336.25,
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,VIADUCT CARE LTD,22687585,83110.42,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS LES 24 Hour ABPM,LOCAL ENHANCED SERVICES,VIADUCT CARE LTD,22687610,10333.33,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS LES Spirometry,LOCAL ENHANCED SERVICES,VIADUCT CARE LTD,22687610,7336.25,
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,VIADUCT CARE LTD,22687610,81613.42,
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,DIAGNOSTIC HEALTHCARE LTD,22687631,54335.23,204941917
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,MASTERCALL HEALTHCARE,22706848,38000,
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Othe Public Sector,COMMISSIONING - NON ACUTE,STOCKPORT METROPOLITAN BOROUGH COUNCIL,22709096,25000,GB158556040
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,22709096,1083000,GB158556040
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,22709096,132916.67,GB158556040
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Othe Public Sector,LONG TERM CONDITIONS,STOCKPORT METROPOLITAN BOROUGH COUNCIL,22709096,317666.66,GB158556040
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - OTHER,STOCKPORT METROPOLITAN BOROUGH COUNCIL,22709096,24083.34,GB158556040
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Othe Public Sector,REABLEMENT,STOCKPORT METROPOLITAN BOROUGH COUNCIL,22709096,100333.33,GB158556040
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Non Contract,NON RECURRENT PROGRAMMES,STOCKPORT NHS FOUNDATION TRUST,22741951,583500,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Non Contract,NON RECURRENT PROGRAMMES,STOCKPORT NHS FOUNDATION TRUST,22743962,583500,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,22743965,-105388,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,22743974,-105388,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Non Contract,NON RECURRENT PROGRAMMES,STOCKPORT NHS FOUNDATION TRUST,22743982,583500,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,22743987,-105388,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,22743989,72919,654435138
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Commercial Sector,MENTAL HEALTH CONTRACTS,FUTURE DIRECTIONS CIC,22744012,56805.63,
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,NATIONAL UNPLANNED PREGNANCY ADVISORY SERVICE,22744034,26112.84,
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,22744067,132096.6,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,22789412,36565,654435138
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Serv Recd-NHS Trst,NHS 111,NORTH WEST AMBULANCE SERVICE NHS TRUST,22789503,60948,654435138
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,22789521,703527,654435138
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,22806043,29440,
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,MASTERCALL HEALTHCARE,22822730,49932.68,
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,22852813,249304,938297867
Department of Health,NHS Stockport CCG,30/06/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,22852825,92025.96,938297867
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,22852830,2317557,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,22852835,33045,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,22852840,1589254,
Department of Health,NHS Stockport CCG,30/06/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,22852844,12879584,
