Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,AP Amount,Description,Purchase Invoice Number
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,PUCKERIDGE & STANDON SURGERY,35097583,"6,822.34",C&M-GMS Prof Fees Prescribing,HT000052116
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,34900059,"250,000.00",Cont Care- Adult 100% Fully Funded,ENHERTS1220PF
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS LES Subj Awaiting CoA App,PRC DELEGATED CO-COMMISSIONING,REGAL CHAMBERS SURGERY,35037086,"30,226.66",C&M-GMS LES Subj Awaiting CoA App,FSEN1220054
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,REGAL CHAMBERS SURGERY,35078966,"91,974.70",C&M-GMS Global Sum,HT000051830
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,REGAL CHAMBERS SURGERY,35078966,"4,587.96",C&M-GMS PCO Locum Sickness,HT000051830
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,REGAL CHAMBERS SURGERY,35078966,208.35,C&M-GMS Prem Water Rates,HT000051830
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,REGAL CHAMBERS SURGERY,35078966,543.47,C&M-GMS QOF Aspiration,HT000051830
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,34926499,"87,497.00",Hcare Srv Rec Fdtn Trust-Contract Baseline,06KBP012118
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,34926504,"2,351,447.00",Hcare Srv Rec Fdtn Trust-Contract Baseline,06KBP012119
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,34926509,"210,518.00",Hcare Srv Rec NHS Trust-Contract Baseline,06KBP012120
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,34926512,"109,428.00",Hcare Srv Rec Fdtn Trust-Contract Baseline,06KBP012121
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SHEPHALL SURGERY,35078970,"58,504.92",C&M-GMS Global Sum,HT000051834
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SHEPHALL SURGERY,35078970,"29,900.00",C&M-GMS Prem Actual Rent,HT000051834
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SHIPHAY MANOR & ABBEY ROAD SURGERY,35078972,"67,267.93",C&M-GMS Global Sum,HT000051836
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,SHIPHAY MANOR & ABBEY ROAD SURGERY,35078972,514.81,C&M-GMS Other FDR Payment,HT000051836
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SHIPHAY MANOR & ABBEY ROAD SURGERY,35078972,"12,300.00",C&M-GMS Prem Actual Rent,HT000051836
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS LES Subj Awaiting CoA App,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,35037085,"44,773.53",C&M-GMS LES Subj Awaiting CoA App,FSEN1220053
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,35078992,"-2,387.77",C&M-GMS GP Statutory Levy,HT000051857
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,35078992,-162.8,C&M-GMS Voluntary Levy,HT000051857
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,35078992,-685.96,ME - GMS TPS Added Years Adj EEs,HT000051857
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,35078992,"-11,082.75",ME-GMS GP Pension EEs,HT000051857
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,35078992,"-11,947.38",ME-GMS GP Pension ERs Adjustments,HT000051857
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,35078993,"135,551.73",C&M-GMS Global Sum,HT000051858
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,35078993,"20,880.15",C&M-GMS Prem Actual Rent,HT000051858
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,35078993,213.41,C&M-GMS QOF Aspiration,HT000051858
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SPRING HOUSE MEDICAL CENTRE,34884157,"144,225.05",C&M-APMS Contract Value,HT000051687
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-APMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,SPRING HOUSE MEDICAL CENTRE,34884157,144.71,C&M-APMS OOH Opt Outs,HT000051687
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SPRING HOUSE MEDICAL CENTRE,34884157,"27,371.33",C&M-APMS Prem Actual Rent,HT000051687
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SPRING HOUSE MEDICAL CENTRE,34884157,"4,131.59",C&M-PMS QOF Aspiration,HT000051687
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,SPRING HOUSE MEDICAL CENTRE,34884157,"1,626.49",ME - PMS GP Prior Year ERs,HT000051687
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,SPRING HOUSE MEDICAL CENTRE,34884157,"1,051.91",ME-PMS GP Prior Year EEs,HT000051687
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,STANHOPE SURGERY,35078978,"43,191.38",C&M-GMS Global Sum,HT000051842
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,STANHOPE SURGERY,35078978,"14,058.13",C&M-GMS Prem Actual Rent,HT000051842
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,34985586,"29,681.29",Clinical&Medical-Independent Sector,FSEN1220005
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS LES Subj Awaiting CoA App,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,35037036,"80,028.82",C&M-GMS LES Subj Awaiting CoA App,FSEN1220031
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,35078979,"-3,960.55",C&M-GMS GP Statutory Levy,HT000051843
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,35078979,-270.04,C&M-GMS Voluntary Levy,HT000051843
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,35078979,-678.75,ME - GMS TPS Added Years Adj EEs,HT000051843
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,35078979,"-18,559.22",ME-GMS GP Pension EEs,HT000051843
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,35078979,"-19,188.77",ME-GMS GP Pension ERs Adjustments,HT000051843
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,35078980,"241,665.19",C&M-GMS Global Sum,HT000051844
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,35078980,"57,387.50",C&M-GMS Prem Actual Rent,HT000051844
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,35078980,394.79,C&M-GMS Prem Water Rates,HT000051844
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,STANMORE MEDICAL GROUP,35097590,"51,121.81",C&M-GMS Cost of Drugs -Prescribing,HT000052123
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,35097590,"12,547.72",C&M-GMS Prof Fees Prescribing,HT000052123
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,STOCKWELL LODGE MEDICAL CENTRE,35078976,"73,505.97",C&M-GMS Global Sum,HT000051840
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,STOCKWELL LODGE MEDICAL CENTRE,35078976,"27,673.75",C&M-GMS Prem Notional Rent,HT000051840
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Practice Transformational Support,GP FORWARD VIEW,STORT VALLEY HEALTH CARE LTD,34875083,"27,300.00",C&M-GMS Practice Transformational Support,RESP120
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS LES Subj Awaiting CoA App,PRC DELEGATED CO-COMMISSIONING,SURGERY ASTONIA HOUSE,35037101,"30,034.88",C&M-GMS LES Subj Awaiting CoA App,FSEN1220064
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,SURGERY ASTONIA HOUSE,35078973,"-1,419.66",C&M-GMS GP Statutory Levy,HT000051837
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,SURGERY ASTONIA HOUSE,35078973,"-7,538.16",C&M-GMS PCO Doctors Ret Scheme,HT000051837
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,SURGERY ASTONIA HOUSE,35078973,-96.8,C&M-GMS Voluntary Levy,HT000051837
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,SURGERY ASTONIA HOUSE,35078973,"-4,529.70",ME - GMS GP Prior Year ERs,HT000051837
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,SURGERY ASTONIA HOUSE,35078973,"-1,020.16",ME - GMS TPS Added Years Adj EEs,HT000051837
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,SURGERY ASTONIA HOUSE,35078973,"-6,919.13",ME-GMS GP Pension EEs,HT000051837
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,SURGERY ASTONIA HOUSE,35078973,"-1,953.04",ME-GMS GP Pension EEs Adjustments,HT000051837
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,SURGERY ASTONIA HOUSE,35078973,"-10,347.66",ME-GMS GP Pension ERs Adjustments,HT000051837
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,SURGERY ASTONIA HOUSE,35078973,"-2,929.50",ME-GMS GP Prior Year EEs,HT000051837
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SURGERY ASTONIA HOUSE,35078974,"90,964.89",C&M-GMS Global Sum,HT000051838
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SYMONDS GREEN HEALTH CENTRE,35078982,"32,279.27",C&M-GMS Global Sum,HT000051846
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SYMONDS GREEN HEALTH CENTRE,35078982,"10,062.50",C&M-GMS Prem Actual Rent,HT000051846
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,34926519,"767,205.00",Hcare Srv Rec Fdtn Trust-Contract Baseline,06KBP012123
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS LES Subj Awaiting CoA App,PRC DELEGATED CO-COMMISSIONING,WALLACE HOUSE SURGERY,35037056,"36,122.71",C&M-GMS LES Subj Awaiting CoA App,FSEN1220039
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WALLACE HOUSE SURGERY,35078986,"109,338.55",C&M-GMS Global Sum,HT000051850
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,WALLACE HOUSE SURGERY,35078986,"1,230.72",C&M-GMS PCO Doctors Ret Scheme,HT000051850
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,WALLACE HOUSE SURGERY,35078986,"4,025.00",C&M-GMS Prem Actual Rent,HT000051850
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WARDEN LODGE MEDICAL PRACTICE,35078988,"71,853.09",C&M-GMS Global Sum,HT000051852
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,WARDEN LODGE MEDICAL PRACTICE,35078988,"1,028.80",C&M-GMS Other FDR Payment,HT000051852
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,WARDEN LODGE MEDICAL PRACTICE,35078988,"36,600.00",C&M-GMS Prem Actual Rent,HT000051852
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WARDEN LODGE MEDICAL PRACTICE,35078988,788.08,C&M-GMS QOF Aspiration,HT000051852
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,WATTON PLACE CLINIC,35078989,"1,820.00",C&M-GMS DES Learn Dsblty Hlth Chk,HT000051854
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WATTON PLACE CLINIC,35078989,"37,850.46",C&M-GMS Global Sum,HT000051854
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,WATTON PLACE CLINIC,35078989,"8,412.50",C&M-GMS Prem Actual Rent,HT000051854
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,WATTON PLACE CLINIC,35078989,225.89,C&M-GMS Prem Healthcentre Rent,HT000051854
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,WATTON PLACE CLINIC,35078989,"5,000.00",C&M-GMS Prem Notional Rent,HT000051854
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,35097596,"-60,532.35",C&M-GMS Cost of Drugs -Dispensing,HT000052129
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS PrscChrgsCll&RmttdbyGPCntra,PRC DELEGATED CO-COMMISSIONING,WATTON PLACE CLINIC,35097596,"-4,126.65",C&M-GMS PrscChrgsCll&RmttdbyGPCntra,HT000052129
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,35097597,"125,199.66",C&M-GMS Cost of Drugs -Dispensing,HT000052130
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,WATTON PLACE CLINIC,35097597,"18,839.51",C&M-GMS Prof Fees Dispensing,HT000052130
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,35097597,"4,126.65",C&M-GMS PrscrptnChrgsColl&RmttdbyGP,HT000052130
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,34926521,"275,169.00",Hcare Srv Rec NHS Trust-Contract Baseline,06KBP012124
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,35120614,"-75,002.00",Hcare Srv Rec NHS Trust-Prior Year,27288
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,35097593,"44,247.87",C&M-GMS Cost of Drugs -Dispensing,HT000052126
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,WHITWELL SURGERY,35097593,"9,123.95",C&M-GMS Prof Fees Dispensing,HT000052126
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,35097593,"1,692.75",C&M-GMS PrscrptnChrgsColl&RmttdbyGP,HT000052126
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WRAFTON HOUSE,35078991,"69,127.06",C&M-GMS Global Sum,HT000051856
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,WRAFTON HOUSE,35078991,"2,500.00",C&M-GMS Prem Actual Rent,HT000051856
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WRAFTON HOUSE,35078991,187.15,C&M-GMS QOF Aspiration,HT000051856
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,Cont Care- Prior Year Payments,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,34900033,"47,983.87",Cont Care- Prior Year Payments,WYADJ16112A
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,34900033,"2,685.01",Cont Care-FNC Client Continence Allow,WYADJ16112A
Department of Health,NHS East & North Hertfordshire CCG,12/31/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,34900033,"138,307.27",Cont Care-Funded Nursing Care Allow,WYADJ16112A
,,,,,,,,,
,,,,,,,"60,092,450.03",,
