Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,AP Amount,Description,Purchase Invoice Number
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension AVCs,PRC DELEGATED CO-COMMISSIONING,PUCKERIDGE & STANDON SURGERY,34000699,-241.08,ME-GMS GP Pension AVCs,HT000050158
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,PUCKERIDGE & STANDON SURGERY,34000699,"-3,650.00",ME-GMS GP Pension EEs,HT000050158
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,PUCKERIDGE & STANDON SURGERY,34000699,"-12,082.57",ME-GMS GP Pension EEs Adjustments,HT000050158
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,PUCKERIDGE & STANDON SURGERY,34000699,"-16,283.07",ME-GMS GP Pension ERs Adjustments,HT000050158
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PUCKERIDGE & STANDON SURGERY,34000700,"68,792.29",C&M-GMS Global Sum,HT000050159
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PUCKERIDGE & STANDON SURGERY,34000700,"14,137.50",C&M-GMS Prem Notional Rent,HT000050159
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,33849101,"250,000.00",Cont Care- Adult 100% Fully Funded,ENHERTS0920PF
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,34065534,"250,000.00",Cont Care- Adult 100% Fully Funded,ENHERTS1020PF
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,REGAL CHAMBERS SURGERY,34000697,"-1,401.62",C&M-GMS GP Statutory Levy,HT000050156
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,REGAL CHAMBERS SURGERY,34000697,"-39,564.61",C&M-GMS Prem Rates,HT000050156
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,REGAL CHAMBERS SURGERY,34000697,-95.57,C&M-GMS Voluntary Levy,HT000050156
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,REGAL CHAMBERS SURGERY,34000697,-499.33,ME - GMS TPS Added Years Adj EEs,HT000050156
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,REGAL CHAMBERS SURGERY,34000697,"-6,354.73",ME-GMS GP Pension EEs,HT000050156
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,REGAL CHAMBERS SURGERY,34000697,"-7,413.95",ME-GMS GP Pension ERs Adjustments,HT000050156
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,REGAL CHAMBERS SURGERY,34000698,"91,835.62",C&M-GMS Global Sum,HT000050157
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,REGAL CHAMBERS SURGERY,34000698,"1,384.56",C&M-GMS PCO Doctors Ret Scheme,HT000050157
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,REGAL CHAMBERS SURGERY,34000698,"6,747.47",C&M-GMS PCO Locum Sickness,HT000050157
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,REGAL CHAMBERS SURGERY,34000698,543.47,C&M-GMS QOF Aspiration,HT000050157
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,33857476,"87,497.00",Hcare Srv Rec Fdtn Trust-Contract Baseline,06KBP102022
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,33918284,"57,652.92",Hcare Srv Rec Fdtn Trust-Prior Year,S002996
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,33857484,"2,351,447.00",Hcare Srv Rec Fdtn Trust-Contract Baseline,06KBP102023
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,33857489,"210,518.00",Hcare Srv Rec NHS Trust-Contract Baseline,06KBP102024
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,33857496,"109,428.00",Hcare Srv Rec Fdtn Trust-Contract Baseline,06KBP102025
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SHEPHALL SURGERY,34000702,"58,050.72",C&M-GMS Global Sum,HT000050161
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SHEPHALL SURGERY,34000702,"29,900.00",C&M-GMS Prem Actual Rent,HT000050161
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SHIPHAY MANOR & ABBEY ROAD SURGERY,34000704,"67,421.24",C&M-GMS Global Sum,HT000050163
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,SHIPHAY MANOR & ABBEY ROAD SURGERY,34000704,514.81,C&M-GMS Other FDR Payment,HT000050163
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SHIPHAY MANOR & ABBEY ROAD SURGERY,34000704,"12,300.00",C&M-GMS Prem Actual Rent,HT000050163
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,34000725,"-2,357.85",C&M-GMS GP Statutory Levy,HT000050184
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,34000725,-160.76,C&M-GMS Voluntary Levy,HT000050184
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,34000725,-685.96,ME - GMS TPS Added Years Adj EEs,HT000050184
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,34000725,"-11,082.75",ME-GMS GP Pension EEs,HT000050184
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,34000725,"-11,947.38",ME-GMS GP Pension ERs Adjustments,HT000050184
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,34000726,"133,806.65",C&M-GMS Global Sum,HT000050185
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,34000726,"20,880.15",C&M-GMS Prem Actual Rent,HT000050185
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOUTH STREET SURGERY,34000726,213.41,C&M-GMS QOF Aspiration,HT000050185
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SPRING HOUSE MEDICAL CENTRE,33819032,"70,059.42",C&M-APMS Contract Value,HT000050008
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SPRING HOUSE MEDICAL CENTRE,33819032,"27,371.33",C&M-APMS Prem Actual Rent,HT000050008
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SPRING HOUSE MEDICAL CENTRE,33819032,"4,131.59",C&M-PMS QOF Aspiration,HT000050008
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,STANHOPE SURGERY,34000710,"42,970.23",C&M-GMS Global Sum,HT000050169
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,STANHOPE SURGERY,34000710,"12,232.50",C&M-GMS Prem Actual Rent,HT000050169
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,33819036,"2,660.00",C&M-GMS DES Learn Dsblty Hlth Chk,HT000050012
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,33819036,"23,819.09",C&M-GMS QOF Aspiration,HT000050012
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,34000711,"-3,961.98",C&M-GMS GP Statutory Levy,HT000050170
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,34000711,-270.14,C&M-GMS Voluntary Levy,HT000050170
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,34000711,-678.75,ME - GMS TPS Added Years Adj EEs,HT000050170
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,34000711,"-10,905.26",ME-GMS GP Pension EEs,HT000050170
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,34000711,"-11,598.01",ME-GMS GP Pension ERs Adjustments,HT000050170
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,34000712,"241,882.79",C&M-GMS Global Sum,HT000050171
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,STANMORE MEDICAL GROUP,34000712,"56,487.50",C&M-GMS Prem Actual Rent,HT000050171
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,STOCKWELL LODGE MEDICAL CENTRE,34000708,"73,996.31",C&M-GMS Global Sum,HT000050167
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,STOCKWELL LODGE MEDICAL CENTRE,34000708,"27,673.75",C&M-GMS Prem Notional Rent,HT000050167
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SURGERY ASTONIA HOUSE,34000706,"91,027.34",C&M-GMS Global Sum,HT000050165
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SYMONDS GREEN HEALTH CENTRE,34000714,"32,059.35",C&M-GMS Global Sum,HT000050173
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SYMONDS GREEN HEALTH CENTRE,34000714,"10,062.50",C&M-GMS Prem Actual Rent,HT000050173
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,33857502,"767,205.00",Hcare Srv Rec Fdtn Trust-Contract Baseline,06KBP102027
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WALLACE HOUSE SURGERY,34000718,"109,293.49",C&M-GMS Global Sum,HT000050177
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,WALLACE HOUSE SURGERY,34000718,"3,076.78",C&M-GMS PCO Doctors Ret Scheme,HT000050177
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,WALLACE HOUSE SURGERY,34000718,"4,025.00",C&M-GMS Prem Actual Rent,HT000050177
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WARDEN LODGE MEDICAL PRACTICE,34000720,"71,872.68",C&M-GMS Global Sum,HT000050179
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,WARDEN LODGE MEDICAL PRACTICE,34000720,"1,028.80",C&M-GMS Other FDR Payment,HT000050179
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,WARDEN LODGE MEDICAL PRACTICE,34000720,"36,600.00",C&M-GMS Prem Actual Rent,HT000050179
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WARDEN LODGE MEDICAL PRACTICE,34000720,788.08,C&M-GMS QOF Aspiration,HT000050179
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WATTON PLACE CLINIC,34000722,"37,724.15",C&M-GMS Global Sum,HT000050181
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,WATTON PLACE CLINIC,34000722,"8,819.75",C&M-GMS Prem Actual Rent,HT000050181
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,WATTON PLACE CLINIC,34000722,"5,000.00",C&M-GMS Prem Notional Rent,HT000050181
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,34021549,"-50,945.75",C&M-GMS Cost of Drugs -Dispensing,HT000050445
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PrscChrgsCll&RmttdbyGPCntra,PRC DELEGATED CO-COMMISSIONING,WATTON PLACE CLINIC,34021549,"-3,495.30",C&M-GMS PrscChrgsCll&RmttdbyGPCntra,HT000050445
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,34021550,"101,936.78",C&M-GMS Cost of Drugs -Dispensing,HT000050446
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,WATTON PLACE CLINIC,34021550,"13,863.39",C&M-GMS Prof Fees Dispensing,HT000050446
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,34021550,"3,495.30",C&M-GMS PrscrptnChrgsColl&RmttdbyGP,HT000050446
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,33857505,"275,169.00",Hcare Srv Rec NHS Trust-Contract Baseline,06KBP102028
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),33857507,"27,528.00",Hcare Srv Rec NHS Trust-Contract Baseline,06KBP102029
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WHITWELL SURGERY,34000716,"23,687.83",C&M-GMS Global Sum,HT000050175
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,WHITWELL SURGERY,34000716,"6,882.77",ME - GMS GP Prior Year ERs,HT000050175
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,WHITWELL SURGERY,34000716,"6,461.57",ME-GMS GP Prior Year EEs,HT000050175
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,34021547,"37,720.43",C&M-GMS Cost of Drugs -Dispensing,HT000050443
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,WHITWELL SURGERY,34021547,"7,092.23",C&M-GMS Prof Fees Dispensing,HT000050443
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,34021547,"1,692.75",C&M-GMS PrscrptnChrgsColl&RmttdbyGP,HT000050443
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,WRAFTON HOUSE,34000723,"-1,049.84",C&M-GMS GP Statutory Levy,HT000050182
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,WRAFTON HOUSE,34000723,"-15,834.32",C&M-GMS Prem Rates,HT000050182
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,WRAFTON HOUSE,34000723,-71.58,C&M-GMS Voluntary Levy,HT000050182
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,WRAFTON HOUSE,34000723,-792.84,ME - GMS TPS Added Years Adj EEs,HT000050182
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,WRAFTON HOUSE,34000723,"-6,700.70",ME-GMS GP Pension EEs,HT000050182
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,WRAFTON HOUSE,34000723,"-7,134.90",ME-GMS GP Pension ERs Adjustments,HT000050182
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WRAFTON HOUSE,34000724,"69,351.36",C&M-GMS Global Sum,HT000050183
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,WRAFTON HOUSE,34000724,"2,500.00",C&M-GMS Prem Actual Rent,HT000050183
Department of Health,NHS East & North Hertfordshire CCG,9/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WRAFTON HOUSE,34000724,187.15,C&M-GMS QOF Aspiration,HT000050183
,,,,,,,,,
,,,,,,,"58,209,646.32",,
